1207.jpg	0	1	8.551964e-01	28	
1115.jpg	0	2	7.899458e-01	15	
1218.jpg	12	3	7.858549e-01	39	
1108.jpg	12	4	7.361747e-01	8	
1201.jpg	0	5	7.057374e-01	22	
1219.jpg	0	6	6.958906e-01	40	
1203.jpg	11	7	6.704071e-01	24	
1208.jpg	12	8	6.367600e-01	29	
1204.jpg	12	9	6.020693e-01	25	
1214.jpg	11	10	5.877906e-01	35	
1121.jpg	12	11	5.554747e-01	21	
1101.jpg	11	12	5.533509e-01	1	
1209.jpg	11	13	5.434129e-01	30	
1112.jpg	12	14	5.331352e-01	12	
1110.jpg	11	15	5.305581e-01	10	
1206.jpg	12	16	5.225484e-01	27	
1105.jpg	12	17	5.194334e-01	5	
1213.jpg	11	18	5.138485e-01	34	
1211.jpg	12	19	5.110939e-01	32	
1205.jpg	12	20	5.043725e-01	26	
1215.jpg	12	21	5.031895e-01	36	
1109.jpg	12	22	5.007083e-01	9	
1210.jpg	0	23	4.686527e-01	31	
1102.jpg	0	24	4.560935e-01	2	
1216.jpg	0	25	4.537750e-01	37	
1104.jpg	0	26	4.527450e-01	4	
1202.jpg	0	27	4.489091e-01	23	
1118.jpg	0	28	4.428376e-01	18	
1107.jpg	0	29	4.380878e-01	7	
1111.jpg	0	30	4.234236e-01	11	
1212.jpg	0	31	4.121425e-01	33	
1120.jpg	0	32	3.979524e-01	20	
1119.jpg	0	33	3.902283e-01	19	
1217.jpg	0	34	3.460865e-01	38	
1114.jpg	0	35	3.319210e-01	14	
1116.jpg	0	36	3.276625e-01	16	
1103.jpg	12	37	2.744668e-01	3	
1117.jpg	12	38	2.327298e-01	17	
1106.jpg	0	39	2.055922e-01	6	
1113.jpg	0	40	1.397408e-01	13	
2202.jpg	0	41	8.424085e-01	23	
2205.jpg	0	42	8.135588e-01	26	
2208.jpg	24	43	7.969734e-01	29	
2216.jpg	24	44	7.909082e-01	37	
2203.jpg	0	45	7.790587e-01	24	
2213.jpg	0	46	7.589115e-01	34	
2201.jpg	22	47	7.491335e-01	22	
2215.jpg	24	48	7.406439e-01	36	
2209.jpg	24	49	7.248735e-01	30	
2217.jpg	22	50	7.055298e-01	38	
2214.jpg	24	51	6.992618e-01	35	
2211.jpg	22	52	6.379035e-01	32	
2112.jpg	22	53	5.801054e-01	12	
2207.jpg	24	54	5.767387e-01	28	
2212.jpg	22	55	5.762444e-01	33	
2113.jpg	24	56	5.622824e-01	13	
2110.jpg	24	57	5.271945e-01	10	
2210.jpg	22	58	5.135911e-01	31	
2219.jpg	24	59	4.944030e-01	40	
2204.jpg	24	60	4.848836e-01	25	
2116.jpg	24	61	4.740026e-01	16	
2115.jpg	24	62	4.736284e-01	15	
2121.jpg	0	63	4.335036e-01	21	
2109.jpg	0	64	4.295583e-01	9	
2106.jpg	0	65	4.217170e-01	6	
2103.jpg	0	66	4.182594e-01	3	
2101.jpg	0	67	4.040802e-01	1	
2104.jpg	0	68	4.007604e-01	4	
2107.jpg	0	69	3.969166e-01	7	
2218.jpg	0	70	3.620886e-01	39	
2118.jpg	0	71	3.441745e-01	18	
2102.jpg	0	72	3.411908e-01	2	
2119.jpg	0	73	3.387081e-01	19	
2120.jpg	0	74	3.103638e-01	20	
2108.jpg	0	75	2.411041e-01	8	
2111.jpg	0	76	2.390710e-01	11	
2105.jpg	24	77	2.340047e-01	5	
2114.jpg	24	78	1.323749e-01	14	
2117.jpg	0	79	1.257795e-01	17	
2206.jpg	0	80	1.241055e-01	27	

